# testDate, testTime, B[mT], f[Hz], alpha1[Deg], alpha2[Deg], isWalking, displacement[mm/step]
20200820,161306,10.000,01.000,05.000,50.000,False,0.210771971
20200820,161340,10.000,01.000,05.000,50.000,False,0.251057902
20200820,161404,10.000,01.000,05.000,55.000,False,0.667906575
20200820,161426,10.000,01.000,05.000,55.000,False,0.781713082
20200820,161446,10.000,01.000,05.000,55.000,False,0.704879591
20200820,161502,10.000,01.000,05.000,55.000,False,0.653525453
20200820,161526,10.000,01.000,05.000,55.000,False,0.260980575
20200820,161547,10.000,01.000,05.000,60.000,True,1.517175342
20200820,161617,10.000,01.000,05.000,60.000,False,0.59847152
20200820,161632,10.000,01.000,05.000,60.000,False,1.045180208
20200820,161648,10.000,01.000,05.000,60.000,False,1.301992056
20200820,161718,10.000,01.000,05.000,60.000,False,1.371263425
20200820,161741,10.000,01.000,05.000,65.000,True,0.903584995
20200820,161801,10.000,01.000,05.000,65.000,True,1.259197794
20200820,161835,10.000,01.000,05.000,65.000,True,0.654233383
20200820,161859,10.000,01.000,05.000,65.000,True,1.241399892
20200820,162016,10.000,01.000,05.000,65.000,True,1.219767377
20200820,162044,10.000,01.000,05.000,70.000,True,1.230043447
20200820,162101,10.000,01.000,05.000,70.000,True,1.46056372
20200820,162136,10.000,01.000,05.000,70.000,False,1.173435972
20200820,162225,10.000,01.000,05.000,70.000,True,1.414766239
20200820,162242,10.000,01.000,05.000,70.000,True,1.521890791
20200820,162338,10.000,01.000,05.000,75.000,True,1.297686645
20200820,162401,10.000,01.000,05.000,75.000,True,1.736439873
20200820,162434,10.000,01.000,05.000,75.000,True,0.91578361
20200820,162506,10.000,01.000,05.000,75.000,True,1.646758491
20200820,162522,10.000,01.000,05.000,75.000,True,1.254948318
20200820,162550,10.000,01.000,05.000,80.000,True,1.140023538
20200820,162624,10.000,01.000,05.000,80.000,True,1.157246488
20200820,162639,10.000,01.000,05.000,80.000,True,1.179996895
20200820,162706,10.000,01.000,05.000,80.000,True,1.126315453
20200820,162722,10.000,01.000,05.000,80.000,True,0.877166234
20200820,162830,10.000,01.000,05.000,85.000,True,0.922029881
20200820,162845,10.000,01.000,05.000,85.000,True,1.005392016
20200820,162902,10.000,01.000,05.000,85.000,True,1.9250531
20200820,163120,10.000,01.000,05.000,85.000,True,1.291662627
20200820,163143,10.000,01.000,05.000,85.000,True,1.149533164
20200820,163225,10.000,01.000,05.000,90.000,True,1.255126395
20200820,163256,10.000,01.000,05.000,90.000,True,1.09685774
20200820,163314,10.000,01.000,05.000,90.000,True,1.38024099
20200820,163343,10.000,01.000,05.000,90.000,True,1.026200193
20200820,163358,10.000,01.000,05.000,90.000,True,1.178125892
20200821,163511,10.000,01.000,10.000,30.000,False,0.12861647
20200821,163558,10.000,01.000,10.000,30.000,False,0.278926996
20200821,163620,10.000,01.000,10.000,30.000,False,0.225151318
20200821,163638,10.000,01.000,10.000,30.000,False,0.391773612
20200821,163653,10.000,01.000,10.000,30.000,False,0.501937419
20200821,163727,10.000,01.000,10.000,35.000,False,0.169376037
20200821,163750,10.000,01.000,10.000,35.000,False,0.184301131
20200821,163808,10.000,01.000,10.000,35.000,False,0.192834149
20200821,163827,10.000,01.000,10.000,35.000,False,0.249865921
20200821,163851,10.000,01.000,10.000,35.000,False,0.251331879
20200821,163951,10.000,01.000,10.000,40.000,False,0.152734876
20200821,164007,10.000,01.000,10.000,40.000,False,0.174941338
20200821,164023,10.000,01.000,10.000,40.000,False,0.224414129
20200821,164039,10.000,01.000,10.000,40.000,False,0.199909532
20200821,164054,10.000,01.000,10.000,40.000,False,0.350290067
20200821,164119,10.000,01.000,10.000,45.000,False,0.038104238
20200821,164136,10.000,01.000,10.000,45.000,False,0.039535482
20200821,164152,10.000,01.000,10.000,45.000,False,0.106140989
20200821,164208,10.000,01.000,10.000,45.000,False,0.047502073
20200821,164223,10.000,01.000,10.000,45.000,False,0.146287393
20200821,164253,10.000,01.000,10.000,50.000,False,0.158129347
20200821,164322,10.000,01.000,10.000,50.000,False,0.166762051
20200821,164337,10.000,01.000,10.000,50.000,False,0.175081846
20200821,164352,10.000,01.000,10.000,50.000,False,0.210448797
20200821,164427,10.000,01.000,10.000,50.000,False,0.33238089
20200821,164524,10.000,01.000,10.000,55.000,False,0.259413126
20200821,164547,10.000,01.000,10.000,55.000,False,0.156427725
20200821,164603,10.000,01.000,10.000,55.000,False,0.271939562
20200821,164618,10.000,01.000,10.000,55.000,False,0.312244198
20200821,164634,10.000,01.000,10.000,55.000,False,0.074111212
20200821,164700,10.000,01.000,10.000,60.000,False,1.25302234
20200821,164716,10.000,01.000,10.000,60.000,False,1.179744402
20200821,164907,10.000,01.000,10.000,60.000,True,1.379864624
20200821,164923,10.000,01.000,10.000,60.000,False,1.388697719
20200821,164951,10.000,01.000,10.000,60.000,False,1.118832803
20200821,165011,10.000,01.000,10.000,65.000,True,1.420629181
20200821,165049,10.000,01.000,10.000,65.000,True,1.222677587
20200821,165158,10.000,01.000,10.000,65.000,True,1.70461791
20200821,165308,10.000,01.000,10.000,65.000,True,1.092624759
20200821,165323,10.000,01.000,10.000,65.000,True,1.222053207
20200821,165354,10.000,01.000,10.000,70.000,True,1.490437665
20200821,165410,10.000,01.000,10.000,70.000,True,1.20034129
20200821,165441,10.000,01.000,10.000,70.000,True,1.127384426
