# testDate, testTime, B[mT], f[Hz], alpha1[Deg], alpha2[Deg], isWalking, displacement[mm/step]
20200824,085607,10.000,01.000,05.000,50.000,False,1.195656753
20200824,085703,10.000,01.000,05.000,50.000,False,0.399042894
20200824,085801,10.000,01.000,05.000,55.000,False,0.876822272
20200824,085816,10.000,01.000,05.000,55.000,False,1.819183836
20200824,085846,10.000,01.000,05.000,55.000,False,1.163032087
20200824,085901,10.000,01.000,05.000,55.000,False,1.216289936
20200824,085928,10.000,01.000,05.000,55.000,False,0.756582796
20200824,085945,10.000,01.000,05.000,60.000,False,2.206179977
20200824,090013,10.000,01.000,05.000,60.000,False,2.123830149
20200824,090114,10.000,01.000,05.000,60.000,False,2.214190421
20200824,090159,10.000,01.000,05.000,60.000,False,0.629381628
20200824,090215,10.000,01.000,05.000,60.000,False,1.085692109
20200824,090241,10.000,01.000,05.000,65.000,True,2.447597773
20200824,090308,10.000,01.000,05.000,65.000,True,2.380470564
20200824,090339,10.000,01.000,05.000,65.000,True,1.396920338
20200824,090407,10.000,01.000,05.000,65.000,True,1.980267362
20200824,090431,10.000,01.000,05.000,65.000,True,1.66413775
20200824,090512,10.000,01.000,05.000,70.000,True,2.292032032
20200824,090603,10.000,01.000,05.000,70.000,True,2.495320376
20200824,090634,10.000,01.000,05.000,70.000,True,2.641406713
20200824,090701,10.000,01.000,05.000,70.000,True,2.360053042
20200824,090728,10.000,01.000,05.000,70.000,True,2.354390746
20200824,090758,10.000,01.000,05.000,75.000,True,2.283323832
20200824,090824,10.000,01.000,05.000,75.000,True,2.528739684
20200824,090850,10.000,01.000,05.000,75.000,True,2.496706187
20200824,090921,10.000,01.000,05.000,75.000,True,2.32491081
20200824,090947,10.000,01.000,05.000,75.000,True,2.442086509
20200824,091038,10.000,01.000,05.000,80.000,True,2.263397831
20200824,091105,10.000,01.000,05.000,80.000,True,2.445897883
20200824,091134,10.000,01.000,05.000,80.000,True,1.755566349
20200824,091157,10.000,01.000,05.000,80.000,True,2.230161882
20200824,091224,10.000,01.000,05.000,80.000,True,2.309002465
20200824,091321,10.000,01.000,05.000,85.000,True,2.487784599
20200824,091348,10.000,01.000,05.000,85.000,True,1.841760123
20200824,091427,10.000,01.000,05.000,85.000,True,2.543421963
20200824,091453,10.000,01.000,05.000,85.000,True,2.480379974
20200824,091523,10.000,01.000,05.000,85.000,True,2.380553592
20200824,091549,10.000,01.000,05.000,90.000,True,1.790716637
20200824,091611,10.000,01.000,05.000,90.000,True,2.153724288
20200824,091638,10.000,01.000,05.000,90.000,True,2.672354997
20200824,091706,10.000,01.000,05.000,90.000,True,1.818030306
20200824,091732,10.000,01.000,05.000,90.000,True,2.779841056
20200824,091802,10.000,01.000,10.000,30.000,False,0.122697969
20200824,091817,10.000,01.000,10.000,30.000,False,0.027112904
20200824,091833,10.000,01.000,10.000,30.000,False,0.239195612
20200824,091848,10.000,01.000,10.000,30.000,False,1.25161209
20200824,092024,10.000,01.000,10.000,30.000,False,0.520522396
20200824,092144,10.000,01.000,10.000,35.000,False,0.513278718
20200824,092204,10.000,01.000,10.000,35.000,False,0.7506592
20200824,092220,10.000,01.000,10.000,35.000,False,0.622096134
20200824,092306,10.000,01.000,10.000,35.000,False,0.030248884
20200824,092322,10.000,01.000,10.000,35.000,False,0.242264965
20200824,092355,10.000,01.000,10.000,40.000,False,0.351902923
20200824,092410,10.000,01.000,10.000,40.000,False,0.026070749
20200824,092425,10.000,01.000,10.000,40.000,False,0.738694138
20200824,092441,10.000,01.000,10.000,40.000,False,1.006448981
20200824,092456,10.000,01.000,10.000,40.000,False,0.952815423
20200824,092525,10.000,01.000,10.000,45.000,False,0.156546916
20200824,092542,10.000,01.000,10.000,45.000,False,0.4291702
20200824,092611,10.000,01.000,10.000,45.000,False,0.190297053
20200824,092626,10.000,01.000,10.000,45.000,False,0.08594251
20200824,092647,10.000,01.000,10.000,45.000,False,0.097411649
20200824,092748,10.000,01.000,10.000,50.000,False,0.89357695
20200824,092803,10.000,01.000,10.000,50.000,False,0.798049137
20200824,092833,10.000,01.000,10.000,50.000,False,1.017685751
20200824,092849,10.000,01.000,10.000,50.000,False,1.021406197
20200824,092927,10.000,01.000,10.000,50.000,False,0.18662638
20200824,092944,10.000,01.000,10.000,55.000,False,0.041031202
20200824,093002,10.000,01.000,10.000,55.000,False,0.093868952
20200824,093018,10.000,01.000,10.000,55.000,False,0.050897087
20200824,093033,10.000,01.000,10.000,55.000,False,0.002589643
20200824,093048,10.000,01.000,10.000,55.000,False,0.027117208
20200824,093107,10.000,01.000,10.000,60.000,False,0.378849241
20200824,093123,10.000,01.000,10.000,60.000,False,2.329934177
20200824,093151,10.000,01.000,10.000,60.000,False,2.425030639
20200824,093220,10.000,01.000,10.000,60.000,False,2.043183379
20200824,093244,10.000,01.000,10.000,60.000,False,1.996282017
20200824,093312,10.000,01.000,10.000,65.000,True,2.189344874
20200824,093337,10.000,01.000,10.000,65.000,True,2.340959851
20200824,093409,10.000,01.000,10.000,65.000,True,2.193343391
20200824,093435,10.000,01.000,10.000,65.000,True,2.300020614
20200824,093503,10.000,01.000,10.000,65.000,True,2.061955727
20200824,093528,10.000,01.000,10.000,70.000,True,2.415269957
20200824,093613,10.000,01.000,10.000,70.000,True,2.375429506
20200824,093639,10.000,01.000,10.000,70.000,True,2.352407859
20200824,093706,10.000,01.000,10.000,70.000,True,1.951842352
20200824,093734,10.000,01.000,10.000,70.000,True,2.107897826
20200824,093807,10.000,01.000,10.000,75.000,True,2.196760726
20200824,093833,10.000,01.000,10.000,75.000,True,1.975067413
20200824,093900,10.000,01.000,10.000,75.000,True,2.439078154
20200824,093931,10.000,01.000,10.000,75.000,True,2.500002286
20200824,094003,10.000,01.000,10.000,75.000,True,2.523423126
20200824,094034,10.000,01.000,10.000,80.000,True,2.641019174
20200824,094102,10.000,01.000,10.000,80.000,True,2.274688483
20200824,094127,10.000,01.000,10.000,80.000,True,2.614185744
20200824,094154,10.000,01.000,10.000,80.000,True,2.154062198
20200824,094219,10.000,01.000,10.000,80.000,True,2.14600102
20200824,094245,10.000,01.000,10.000,85.000,True,2.185724521
20200824,094322,10.000,01.000,10.000,85.000,True,2.1639606
20200824,094351,10.000,01.000,10.000,85.000,True,2.143249316
20200824,094417,10.000,01.000,10.000,85.000,True,1.948386365
20200824,094441,10.000,01.000,10.000,85.000,True,2.302979841
20200824,094507,10.000,01.000,10.000,90.000,True,2.523282477
20200824,094537,10.000,01.000,10.000,90.000,True,2.602493677
20200824,094604,10.000,01.000,10.000,90.000,True,2.383757554
20200824,094631,10.000,01.000,10.000,90.000,True,1.865205321
20200824,094656,10.000,01.000,10.000,90.000,True,2.408727401
20200824,103059,10.000,01.000,15.000,30.000,False,0.083798958
20200824,103116,10.000,01.000,15.000,30.000,False,0.043593929
20200824,103131,10.000,01.000,15.000,30.000,False,0.033625676
20200824,103147,10.000,01.000,15.000,30.000,False,0.028737561
20200824,103202,10.000,01.000,15.000,30.000,False,0.029479522
20200824,103220,10.000,01.000,15.000,35.000,False,0.049997139
20200824,103236,10.000,01.000,15.000,35.000,False,0.256324042
20200824,103252,10.000,01.000,15.000,35.000,False,0.029309027
20200824,103311,10.000,01.000,15.000,35.000,False,0.029980756
20200824,103326,10.000,01.000,15.000,35.000,False,0.031203511
20200824,103343,10.000,01.000,15.000,40.000,False,0.028401311
20200824,103359,10.000,01.000,15.000,40.000,False,0.166102411
20200824,103414,10.000,01.000,15.000,40.000,False,0.676178428
20200824,103436,10.000,01.000,15.000,40.000,False,0.773578995
20200824,103527,10.000,01.000,15.000,40.000,False,0.38525736
20200824,103543,10.000,01.000,15.000,45.000,False,0.012505506
20200824,103559,10.000,01.000,15.000,45.000,False,0.66559062
20200824,103616,10.000,01.000,15.000,45.000,False,0.802850018
20200824,103633,10.000,01.000,15.000,45.000,False,1.048361477
20200824,103703,10.000,01.000,15.000,45.000,False,0.531384532
20200824,103719,10.000,01.000,15.000,50.000,False,1.011327766
20200824,103740,10.000,01.000,15.000,50.000,False,0.957969409
20200824,103807,10.000,01.000,15.000,50.000,False,0.128368003
20200824,103822,10.000,01.000,15.000,50.000,False,0.361667256
20200824,103840,10.000,01.000,15.000,50.000,False,0.402027794
20200824,103856,10.000,01.000,15.000,55.000,False,1.599567422
20200824,103934,10.000,01.000,15.000,55.000,False,0.217224549
20200824,103950,10.000,01.000,15.000,55.000,False,1.299670397
20200824,104005,10.000,01.000,15.000,55.000,False,1.763075785
20200824,104051,10.000,01.000,15.000,55.000,False,0.480988103
20200824,104113,10.000,01.000,15.000,60.000,False,1.804871814
20200824,104229,10.000,01.000,15.000,60.000,False,1.745115414
20200824,104244,10.000,01.000,15.000,60.000,False,0.819816152
20200824,104339,10.000,01.000,15.000,60.000,False,1.560902056
20200824,104423,10.000,01.000,15.000,60.000,False,1.867773674
20200824,104448,10.000,01.000,15.000,65.000,True,1.77999805
20200824,104510,10.000,01.000,15.000,65.000,True,1.958384019
20200824,104537,10.000,01.000,15.000,65.000,True,1.780192084
20200824,104606,10.000,01.000,15.000,65.000,True,2.053913255
20200824,104632,10.000,01.000,15.000,65.000,True,2.081867373
20200824,104714,10.000,01.000,15.000,70.000,True,1.863057976
20200824,104737,10.000,01.000,15.000,70.000,True,1.354210145
20200824,104824,10.000,01.000,15.000,70.000,True,1.990316783
20200824,104850,10.000,01.000,15.000,70.000,True,1.989853502
20200824,104923,10.000,01.000,15.000,70.000,True,2.238215101
20200824,104952,10.000,01.000,15.000,75.000,True,2.023259414
20200824,105018,10.000,01.000,15.000,75.000,True,1.983043768
20200824,105043,10.000,01.000,15.000,75.000,True,1.881711164
20200824,105145,10.000,01.000,15.000,75.000,True,1.849995717
20200824,105207,10.000,01.000,15.000,75.000,True,2.161946753
20200824,105235,10.000,01.000,15.000,80.000,True,1.916788147
20200824,105300,10.000,01.000,15.000,80.000,True,1.623706438
20200824,105321,10.000,01.000,15.000,80.000,True,2.001302916
20200824,105342,10.000,01.000,15.000,80.000,True,2.106225218
20200824,105412,10.000,01.000,15.000,80.000,True,2.028908193
20200824,105437,10.000,01.000,15.000,85.000,True,1.958246591
20200824,105459,10.000,01.000,15.000,85.000,True,1.937053084
20200824,105548,10.000,01.000,15.000,85.000,True,1.923563364
20200824,105614,10.000,01.000,15.000,85.000,True,2.021055353
20200824,105640,10.000,01.000,15.000,85.000,True,1.938922491
20200824,105706,10.000,01.000,15.000,90.000,True,1.889170337
20200824,105743,10.000,01.000,15.000,90.000,True,1.904631193
20200824,105805,10.000,01.000,15.000,90.000,True,2.06552665
20200824,105833,10.000,01.000,15.000,90.000,True,1.821996578
20200824,105859,10.000,01.000,15.000,90.000,True,2.087019503
20200824,105922,10.000,01.000,20.000,30.000,False,0.108235477
20200824,105938,10.000,01.000,20.000,30.000,False,0.079581374
20200824,110000,10.000,01.000,20.000,30.000,False,0.023845043
20200824,110017,10.000,01.000,20.000,30.000,False,0.04148111
20200824,110040,10.000,01.000,20.000,30.000,False,0.281536541
20200824,110057,10.000,01.000,20.000,35.000,False,0.26990818
20200824,110115,10.000,01.000,20.000,35.000,False,0.35262327
20200824,110132,10.000,01.000,20.000,35.000,False,0.312203077
20200824,110147,10.000,01.000,20.000,35.000,False,0.549646244
20200824,110212,10.000,01.000,20.000,35.000,False,0.128953339
20200824,110228,10.000,01.000,20.000,40.000,False,0.087198868
20200824,110244,10.000,01.000,20.000,40.000,False,0.303434237
20200824,110259,10.000,01.000,20.000,40.000,False,0.267665497
20200824,110319,10.000,01.000,20.000,40.000,False,0.344978255
20200824,110334,10.000,01.000,20.000,40.000,False,0.367508028
20200824,110603,10.000,01.000,20.000,45.000,False,0.726643899
20200824,110635,10.000,01.000,20.000,45.000,False,0.161058345
20200824,110650,10.000,01.000,20.000,45.000,False,0.225740566
20200824,110707,10.000,01.000,20.000,45.000,False,0.424333487
20200824,110722,10.000,01.000,20.000,45.000,False,0.326813828
20200824,110739,10.000,01.000,20.000,50.000,False,0.449312665
20200824,110801,10.000,01.000,20.000,50.000,False,0.293578728
20200824,110817,10.000,01.000,20.000,50.000,False,0.010567006
20200824,110837,10.000,01.000,20.000,50.000,False,0.014180394
20200824,110855,10.000,01.000,20.000,50.000,False,0.633400911
20200824,111019,10.000,01.000,20.000,55.000,False,0.729395227
20200824,111034,10.000,01.000,20.000,55.000,False,1.190518482
20200824,111059,10.000,01.000,20.000,55.000,False,0.346889548
20200824,111115,10.000,01.000,20.000,55.000,False,0.025131055
20200824,111132,10.000,01.000,20.000,55.000,False,1.325030497
20200824,111158,10.000,01.000,20.000,60.000,False,1.611053179
20200824,111220,10.000,01.000,20.000,60.000,True,1.60421073
20200824,111249,10.000,01.000,20.000,60.000,False,1.450072551
20200824,111310,10.000,01.000,20.000,60.000,False,1.519139353
20200824,111333,10.000,01.000,20.000,60.000,False,1.705002365
20200824,111404,10.000,01.000,20.000,65.000,True,1.722842026
20200824,111426,10.000,01.000,20.000,65.000,True,1.712303764
20200824,111447,10.000,01.000,20.000,65.000,True,1.834402355
20200824,111512,10.000,01.000,20.000,65.000,True,1.766092982
20200824,111549,10.000,01.000,20.000,65.000,True,1.725906383
20200824,111614,10.000,01.000,20.000,70.000,True,1.793039721
20200824,111643,10.000,01.000,20.000,70.000,True,1.735363075
20200824,111708,10.000,01.000,20.000,70.000,True,1.485011452
20200824,111729,10.000,01.000,20.000,70.000,True,1.583243159
20200824,111752,10.000,01.000,20.000,70.000,True,1.680434063
20200824,111932,10.000,01.000,20.000,75.000,True,1.804638249
20200824,112001,10.000,01.000,20.000,75.000,True,2.029817685
20200824,112026,10.000,01.000,20.000,75.000,True,1.774702673
20200824,112054,10.000,01.000,20.000,75.000,True,1.796973751
20200824,112121,10.000,01.000,20.000,75.000,True,1.713145117
20200824,112145,10.000,01.000,20.000,80.000,True,1.72763985
20200824,112232,10.000,01.000,20.000,80.000,True,1.78379293
20200824,112259,10.000,01.000,20.000,80.000,True,1.749860699
20200824,112322,10.000,01.000,20.000,80.000,True,1.731476959
20200824,112409,10.000,01.000,20.000,80.000,True,1.745247211
